sklep_id,status,churn,zakup_hist_srednia,zakup_hist_sd,zakup_biezacy,zmiana_absolutna,zmiana_wzgledna,zmiana_standaryzowana
1563,brak churnu,0,1343.8443571761509,352.0073393543082,823.8126823912717,-520.0316747848792,-0.3869731431381183,-1.477331909439105
1564,brak churnu,0,1227.4961956744805,293.07820301966905,1549.7992850588707,322.3030893843902,0.2625695220238888,1.099717024547062
1565,brak churnu,0,1801.046611358928,251.3379057371472,1700.9886596487697,-100.05795171015825,-0.05555544819279407,-0.39810131868768056
1566,brak churnu,0,1048.277501349225,276.02104754682273,834.6827518909691,-213.59474945825593,-0.2037578305203925,-0.773835007716297
1567,brak churnu,0,1226.7925254293275,351.2931152707469,1181.4220638135778,-45.37046161574972,-0.03698299482210482,-0.1291527207437072
1568,brak churnu,0,2595.8613032107774,502.3530989566203,3383.602366298467,787.7410630876898,0.30346038215267745,1.5681023262796945
1569,brak churnu,0,1397.080993037149,286.414295828219,1399.8078888426166,2.7268958054676204,0.0019518523400275842,0.009520809000061626
1570,brak churnu,0,979.97898781144,261.67377927703086,722.2573762121417,-257.7216115992983,-0.2629868750296992,-0.9848965850202803
1571,brak churnu,0,1523.4091200497178,232.49480076859044,1536.407252706521,12.998132656803136,0.008532266536765207,0.05590719712369223
1572,brak churnu,0,1310.642109390203,247.44629720216534,1069.8121701543562,-240.82993923584672,-0.18374958160614624,-0.9732614387803387
1573,brak churnu,0,455.28087593411146,79.52337734329026,396.4728539792624,-58.80802195484904,-0.129168662826417,-0.7395060914098731
1574,brak churnu,0,1284.5740513833628,189.81811374375064,1052.2414270901543,-232.33262429320848,-0.18086355087354333,-1.2239749922225616
1575,brak churnu,0,3355.0014081290574,418.8182952723364,3508.964386612695,153.96297848363747,0.0458905853543281,0.36761282929038025
1576,brak churnu,0,1457.8734343803371,183.16022235285027,1300.2249009969394,-157.64853338339776,-0.10813595313944767,-0.8607138130663254
1577,brak churnu,0,1866.6876596924672,351.344162321367,1910.241879278962,43.55421958649481,0.02333235523379968,0.12396454604148709
1578,brak churnu,0,257.4415181872993,59.649435329134675,351.03680103305976,93.59528284576044,0.3635593959544086,1.5690891678910082
1579,brak churnu,0,919.6280325841348,253.7393243132831,1197.2744351168917,277.64640253275695,0.3019116345905383,1.0942190505321776
1580,brak churnu,0,907.9132853433825,140.8913008155833,1108.5590031014704,200.6457177580878,0.22099656541781018,1.424117149863772
1581,brak churnu,0,1702.3256295695778,446.2063997439574,1263.4439968369084,-438.88163273266946,-0.2578129736809742,-0.9835843524084571
1582,brak churnu,0,2949.0710170772777,680.0233612724649,2805.0870146565235,-143.98400242075422,-0.04882351139968538,-0.21173390595189298
1583,brak churnu,0,1761.9949533224487,478.88333778044034,2436.2723094102967,674.2773560878479,0.38267836966071817,1.4080200810765988
1584,brak churnu,0,556.5958414240552,114.76973578169475,512.9009046856054,-43.69493673844977,-0.07850388645854038,-0.3807182829240155
1585,brak churnu,0,604.2872023310416,159.05917851487413,493.557566308886,-110.7296360221556,-0.18324008119817092,-0.6961537023894595
1586,brak churnu,0,1599.9738774607877,320.57571369000084,1704.7116235748274,104.73774611403974,0.06546216009492734,0.32671765714392803
1587,brak churnu,0,1137.6242932769483,248.3817884374841,1162.045490997555,24.421197720606642,0.021466839153250605,0.09832120895108734
1588,brak churnu,0,1877.3662425183134,407.94464973502494,1599.3173638359794,-278.0488786823339,-0.14810582633538624,-0.6815848151530775
1589,brak churnu,0,1791.1698382674654,431.6566895422537,1700.595272090187,-90.57456617727826,-0.05056726852038096,-0.20983009964082153
1590,brak churnu,0,2873.620737700426,687.5274800079151,2466.5314373798783,-407.08930032054786,-0.14166424085814305,-0.5921062243444601
1591,brak churnu,0,495.3014405992847,94.51645063142631,505.04229254199817,9.740851942713448,0.019666512439228134,0.1030598575976853
1592,brak churnu,0,641.5717894206141,89.37131499309294,685.4388128347287,43.867023414114556,0.06837430220198688,0.49084008014769415
1593,brak churnu,0,460.26283878222324,122.16281804856793,557.8664544070947,97.60361562487145,0.2120606040737808,0.7989633604069895
1594,brak churnu,0,1624.4916673714656,344.13899933369714,1644.2997432382556,19.808075866789977,0.012193399488986451,0.057558358410820264
1595,brak churnu,0,1245.5265613210968,201.53044420606847,1231.679648904999,-13.846912416097666,-0.011117316038134598,-0.06870878725369628
1596,brak churnu,0,1433.049247044896,258.5611392500033,1571.9058218408636,138.85657479596762,0.0968958848290141,0.5370357479037363
1597,brak churnu,0,396.15535479685593,54.838807499739616,389.97806726454843,-6.177287532307503,-0.015593093612164216,-0.11264445406360876
1598,brak churnu,0,1919.1591834900723,363.4772103521661,1567.789366408254,-351.3698170818184,-0.18308529073801866,-0.9666900897070904
1599,brak churnu,0,530.7220123032502,134.45863808296448,726.5628822972019,195.84086999395174,0.3690083800067631,1.4565138602185812
1600,brak churnu,0,516.314072955306,125.10063317909513,507.4869658022573,-8.827107153048644,-0.01709639077339802,-0.07056005176577869
1601,brak churnu,0,300.9486265558244,59.429682992837094,316.38637718828954,15.437750632465168,0.05129696323635339,0.2597649836753435
1602,brak churnu,0,2358.5126279644,341.36464393830016,2530.8017032709395,172.28907530653942,0.07304988460258521,0.5047068534071143
1603,brak churnu,0,1820.0593398791968,398.97606690531836,2024.4994102256824,204.44007034648553,0.11232604666617896,0.5124118645317177
1604,brak churnu,0,980.7760650372663,120.9823480535437,899.698466630597,-81.07759840666938,-0.08266677919346319,-0.6701605623556464
1605,brak churnu,0,2960.3305051808406,737.6171220614832,4049.689371640977,1089.3588664601361,0.3679855558538689,1.4768622282189023
1606,brak churnu,0,729.5799438874341,111.41702163072027,755.2561532336501,25.67620934621607,0.035193140328673315,0.23045140653029753
1607,brak churnu,0,2287.718629792435,603.9234759137341,2295.9118255972603,8.193195804825336,0.0035813826482536913,0.013566612545453808
1608,brak churnu,0,2830.4920071558695,741.5919832099913,2099.6943593924234,-730.7976477634461,-0.2581874974088922,-0.9854443741424741
1609,brak churnu,0,1377.0735863666973,387.2467972528961,1032.9212194949773,-344.15236687172,-0.2499157418157584,-0.8887158507523233
1610,brak churnu,0,1718.7246181639093,215.221410189955,1613.8273523405298,-104.89726582337948,-0.06103203777661592,-0.48739233578479424
1611,brak churnu,0,1723.2257812424332,414.49390102078587,1072.4462817906647,-650.7794994517685,-0.3776519052439903,-1.5700580825171984
1612,brak churnu,0,973.9723363743198,248.86309911771252,1105.1681330066344,131.19579663231468,0.1347017689647123,0.5271805948629569
1613,brak churnu,0,1527.2172849687247,251.209165482962,1004.7571725083133,-522.4601124604114,-0.34209939712089543,-2.0797812510381783
1614,brak churnu,0,304.8160876813471,63.15237945722731,224.65512090428894,-80.16096677705815,-0.26298141737472186,-1.2693261515403491
1615,brak churnu,0,1430.9537353167555,359.7104183025255,1128.1692011927023,-302.78453412405315,-0.21159631276061408,-0.841745244835816
1616,brak churnu,0,1130.499020950292,229.1742715308961,1201.1391360024338,70.64011505214171,0.062485781715018174,0.30823754595252795
1617,brak churnu,0,270.42349754126263,50.37165365477256,279.99272839119453,9.569230849931898,0.03538609232162518,0.18997253724318108
1618,brak churnu,0,1898.6371704455164,394.91815777572896,2831.858090319545,933.2209198740288,0.49152146307925065,2.3630742256323347
1619,brak churnu,0,1480.0940660782019,312.40119946151003,1362.191277909209,-117.90278816899286,-0.07965898308166271,-0.37740824418159535
1620,brak churnu,0,859.1571868501742,228.75494990644538,751.2262718823797,-107.93091496779448,-0.12562417753087624,-0.4718189268120114
1621,brak churnu,0,2066.576409459551,589.3817700402951,924.4061345806717,-1142.1702748788794,-0.5526871736514105,-1.93791245833883
1622,brak churnu,0,969.9110674471244,128.92556960032744,787.8136242847735,-182.09744316235094,-0.18774653602174526,-1.412423026144912
1623,brak churnu,0,472.3982272111214,73.32170002066263,438.5109795930689,-33.88724761805253,-0.07173449362439677,-0.46217214833402437
1624,brak churnu,0,746.4945553830282,111.18056892550081,767.5072470114897,21.012691628461425,0.028148486116793926,0.18899607936474475
1625,brak churnu,0,1245.0699410661077,371.9358217323847,1294.0853697687935,49.01542870268577,0.039367610674718924,0.13178464089418457
1626,brak churnu,0,2279.8351505674714,584.8581751589269,1752.4753814008752,-527.3597691665962,-0.23131486898749307,-0.9016882922484475
1627,brak churnu,0,2098.5791664505737,282.5856086306777,1812.0474275104457,-286.531738940128,-0.13653606379060396,-1.0139643711106592
1628,brak churnu,0,1656.814369807582,290.63824573039903,2011.4904900822025,354.67612027462064,0.21407112754328164,1.220335332616975
1629,brak churnu,0,1750.387364126784,385.48390828877893,1338.7194627003937,-411.66790142639024,-0.23518674201110853,-1.0679249965422577
1630,brak churnu,0,636.4069570190533,101.87734383552363,605.2315326854892,-31.175424333564024,-0.04898661774470619,-0.30600939482575573
1631,brak churnu,0,408.6595458217022,102.42677614717415,329.3413484078205,-79.3181974138817,-0.19409358774281066,-0.7743892798101115
1632,brak churnu,0,6189.7587306901105,881.8287746713543,7578.2330598858025,1388.474329195692,0.22431800488625633,1.5745396034657155
1633,brak churnu,0,875.165686893259,107.56991921679995,926.5695194467035,51.40383255344443,0.058736115141719426,0.4778643781431448
1634,brak churnu,0,1288.7377909419208,256.72152737304714,1172.8403809281274,-115.89741001379343,-0.08993094703080415,-0.4514518560236696
1635,brak churnu,0,803.419155038722,200.83539505449843,924.6048399483036,121.1856849095816,0.15083743541531677,0.6034080042349945
1636,brak churnu,0,1650.6350676756301,356.7292719647356,1924.580278265631,273.9452105900009,0.1659635227402272,0.7679358889760012
1637,brak churnu,0,3237.0510534842247,449.67327500686696,3381.2526475335726,144.20159404934793,0.04454721030554506,0.3206808188615297
1638,brak churnu,0,990.1918259478355,208.72460032323204,625.2289201126424,-364.96290583519306,-0.3685779828427101,-1.7485380509533113
1639,brak churnu,0,1378.631869950298,396.2221355586906,1914.3493878128497,535.7175178625516,0.3885863438525218,1.3520635769305682
1640,brak churnu,0,1248.5896381999971,210.15814616561127,1193.2871460171893,-55.30249218280778,-0.04429196790591139,-0.26314703089942404
1641,brak churnu,0,2238.334463151708,649.2364517835161,2121.9429430859254,-116.39152006578252,-0.05199916365577303,-0.17927446887192425
1642,brak churnu,0,1263.0599241224845,352.3768582717493,752.5275029997383,-510.5324211227462,-0.4042028500567306,-1.4488250551602029
1643,brak churnu,0,1245.5893304640554,294.64338944318615,865.8419992327888,-379.74733123126657,-0.3048736224240042,-1.2888370988024165
1644,brak churnu,0,181.1007620450624,22.03205954476884,193.34353210387096,12.24277005880856,0.0676019798070328,0.5556797826336399
1645,brak churnu,0,2014.2756242111577,457.07660944391057,1994.917073840219,-19.3585503709387,-0.009610675986073161,-0.042352966594573146
1646,brak churnu,0,1512.9823439322763,331.4771839151075,1503.7063761026843,-9.275967829591991,-0.006130916112004014,-0.02798372943812507
1647,brak churnu,0,1523.2100446156298,186.69604203699055,1154.330591675971,-368.8794529396589,-0.24217241361006306,-1.9758289940960394
1648,brak churnu,0,1067.2731557069894,153.18690390530153,1147.183369962738,79.91021425574854,0.07487325416970124,0.5216517353542712
1649,brak churnu,0,907.6201916377771,158.319036408804,874.5084835691725,-33.11170806860457,-0.03648189889744007,-0.20914546235049755
1650,brak churnu,0,496.8841890662429,125.37289912029922,356.7027161208111,-140.18147294543184,-0.2821210173921298,-1.118116227103621
1651,brak churnu,0,442.37885625756667,72.7918910540502,469.59613361894077,27.2172773613741,0.061524815158723045,0.37390534807186754
1652,brak churnu,0,1680.2966957839744,262.0579188661826,1331.057120764942,-349.2395750190324,-0.20784399320388355,-1.3326808689088623
1653,brak churnu,0,487.6772450478321,126.95367512638,352.4492318949967,-135.22801315283544,-0.2772899792352872,-1.0651760417193004
1654,brak churnu,0,1693.1325569434093,284.66647831812026,1656.6154334356195,-36.51712350778985,-0.021567787683271382,-0.12828037822908414
1655,brak churnu,0,869.9529306821609,202.85083703210668,1005.7215819316676,135.76865124950677,0.15606436447434666,0.6693028889401017
1656,brak churnu,0,843.3565338477118,147.40923481217428,781.1499755142532,-62.20655833345859,-0.07376068819867763,-0.4219990586934453
1657,brak churnu,0,1133.9402791653717,163.30696399201784,1163.9116327731617,29.97135360778998,0.026431157053394532,0.1835277129348564
1658,brak churnu,0,803.0627191641146,228.05542403661812,944.0627125485953,140.99999338448072,0.1755778098269132,0.6182707294953038
1659,brak churnu,0,1162.963396479481,159.65626092945402,1119.8775073817842,-43.085889097696736,-0.037048362165246304,-0.2698665799065327
1660,brak churnu,0,1458.240798305671,195.42584223626238,1619.4390201915555,161.19822188588455,0.1105429378146467,0.8248562218859574
1661,brak churnu,0,953.5324809524559,155.27472982703253,1138.094471793702,184.56199084124614,0.19355606078242088,1.1886157589637283
1662,brak churnu,0,438.73370611626893,58.01909384584093,462.20062110212433,23.466914985855396,0.053487832502288814,0.40446882966162717
1663,brak churnu,0,805.9861751626107,189.54014662238637,975.1977261506134,169.21155098800273,0.2099434905987856,0.8927478109696542
1664,brak churnu,0,1717.2028086675587,398.04771063748285,1829.3308869963992,112.1280783288405,0.06529693392235064,0.28169507155125884
1665,brak churnu,0,1159.6570352815759,331.8403910063162,953.0377022816295,-206.61933299994632,-0.17817279308772285,-0.6226467259557127
1666,brak churnu,0,1431.4977046011898,226.70348117163763,1334.2626466600684,-97.23505794112134,-0.06792540262452652,-0.42890853479000834
1667,brak churnu,0,457.0693726096115,127.82927423486052,386.9742427652477,-70.09512984436378,-0.1533577483963969,-0.5483495878696621
1668,brak churnu,0,1449.4971448310985,215.6610545643163,1755.6468167049102,306.1496718738117,0.2112109519950007,1.419587196641984
1669,brak churnu,0,980.8475378213137,246.59998445494838,860.9095459411196,-119.93799188019409,-0.12227995407584318,-0.4863665832959762
1670,brak churnu,0,748.7021124525281,195.5776771878054,859.9236820370667,111.22156958453854,0.14855249869699094,0.5686823321750413
1671,brak churnu,0,594.977140685407,120.66942414575738,747.5137799599743,152.53663927456728,0.25637394925601137,1.2640869081327286
1672,brak churnu,0,1691.5857640436134,311.27638089042966,1606.2378848983014,-85.34787914531194,-0.05045436120323808,-0.27418681398559014
1673,brak churnu,0,764.6391162041305,217.00298827426016,681.5263081802126,-83.11280802391786,-0.10869546987932253,-0.3830030576301345
1674,brak churnu,0,1642.7843373058656,304.15962918649757,1845.826615264657,203.04227795879137,0.12359642915257932,0.6675517013939236
1675,brak churnu,0,2440.4709077320103,557.3471353298861,2346.49144873402,-93.97945899799015,-0.03850873972733712,-0.16861925547058745
1676,brak churnu,0,649.4757168931085,135.09063927853748,594.9535054493418,-54.52221144376665,-0.08394803689441091,-0.4035972568857986
1677,brak churnu,0,1769.6206527826673,296.123236144941,1449.7548293471723,-319.86582343549503,-0.18075389374130388,-1.0801780623487882
1678,brak churnu,0,1255.8633724263061,310.84235515225384,1444.831194295799,188.9678218694928,0.15046845542155615,0.6079217286104218
1679,brak churnu,0,1816.859028899785,445.7591236876236,1299.2358863993127,-517.6231425004723,-0.284900002843877,-1.1612171574152885
1680,brak churnu,0,2802.3076629024467,659.785877486456,2499.3269383065717,-302.980724595875,-0.10811829429252155,-0.45921068476051846
1681,brak churnu,0,973.4455848281937,210.0936522532677,878.091013677629,-95.35457115056465,-0.09795572822634362,-0.45386697850163893
1682,brak churnu,0,979.9396505330905,158.20373952789205,1019.3183440532559,39.378693520165484,0.04018481495135271,0.2489112687075443
1683,brak churnu,0,3040.1944217556515,838.770423282136,3356.97100755566,316.77658580000843,0.10419616046038144,0.37766780635927927
1684,brak churnu,0,980.175106084406,210.99369031690077,843.4505857912461,-136.7245202931599,-0.13948989261658123,-0.6480028861896643
1685,brak churnu,0,1052.7062242208176,228.42247707096374,856.5818744379216,-196.12434978289605,-0.18630492085107747,-0.8586035503063314
1686,brak churnu,0,2555.9311818662754,581.6114561397967,1965.5049217681762,-590.4262600980992,-0.2310024089408327,-1.0151558293174057
1687,brak churnu,0,867.5333463667479,115.46892584756175,896.7340432730834,29.200696906335565,0.033659451856956096,0.25288792367294866
1688,brak churnu,0,1902.4317406072507,313.561788201674,1699.4987274491907,-202.93301315806002,-0.10667032557671918,-0.6471866815210892
1689,brak churnu,0,2537.6155168694568,502.0056186620202,2653.2011132512653,115.5855963818085,0.04554890038046477,0.23024761493681117
1690,brak churnu,0,3476.5747127385757,916.290657589996,4630.806184475604,1154.2314717370282,0.3320024930020314,1.2596783151460453
1691,brak churnu,0,5380.213839093526,673.7927961088751,5535.412862305322,155.19902321179597,0.02884625553060626,0.2303364240580543
1692,brak churnu,0,853.6577118838884,152.6751927613862,799.3437990692742,-54.31391281461424,-0.06362493076382099,-0.3557481201251906
1693,brak churnu,0,847.0294720665382,137.47578670122152,724.4799663105124,-122.54950575602584,-0.14468151321468892,-0.8914261099837514
1694,brak churnu,0,1309.188479589769,194.42953079209354,1732.7923841145957,423.6039045248267,0.32356219988856144,2.178701469880071
1695,brak churnu,0,1477.826642855082,185.201347765864,1124.7212666173086,-353.10537623777327,-0.2389355868937324,-1.9066026273425265
1696,brak churnu,0,635.0614126895725,106.96891530823768,731.68719024366,96.62577755408745,0.15215186377781004,0.9033070708032719
1697,brak churnu,0,758.8488130597523,114.15814509219398,1000.3924363533841,241.54362329363187,0.3183026963166806,2.115868500653734
1698,brak churnu,0,997.28013517055,259.44529757230015,1016.966766318426,19.686631147876028,0.01974032215582968,0.07587969923559672
1699,brak churnu,0,1644.1361461787574,254.17109135697535,1967.1184594571473,322.98231327838994,0.19644499272706456,1.2707279634125321
1700,brak churnu,0,1351.0145909747407,262.8905186034088,1319.0793311052985,-31.935259869442234,-0.023637982952057778,-0.12147741211473323
1701,brak churnu,0,3547.530143246949,913.8876009680655,3428.909000743597,-118.62114250335208,-0.033437670072841624,-0.12979839356360534
1702,brak churnu,0,899.4626841420878,230.9311279324906,863.1221807476246,-36.34050339446321,-0.040402458084322836,-0.1573651145249108
1703,brak churnu,0,1524.7801222180074,358.9693611011076,1648.1877440582346,123.4076218402272,0.08093470005413858,0.3437831614979199
1704,brak churnu,0,1700.041759357995,498.3098735193674,1298.387074798574,-401.65468455942096,-0.23626165789662845,-0.8060339678254643
1705,brak churnu,0,373.228259154439,69.3484269931742,321.9492265598752,-51.27903259456377,-0.13739322073504864,-0.7394404576705258
1706,brak churnu,0,822.9598430293141,144.0291795797316,1001.4642190014856,178.5043759721715,0.21690532956638214,1.23936258258942
1707,brak churnu,0,3841.011896589621,991.8001948028839,1823.1889302654868,-2017.822966324134,-0.52533629695751,-2.034505515221408
1708,brak churnu,0,1210.8407590363304,312.9482973347766,1432.2675753377985,221.42681630146808,0.18287030284452485,0.7075507941319669
1709,brak churnu,0,836.7057580942775,158.33799122041123,914.35733521819,77.65157712391249,0.09280631377603468,0.4904165862242067
1710,brak churnu,0,2355.5633038429,595.4562770050029,1275.6799637941801,-1079.88334004872,-0.4584395326107274,-1.8135392668631605
1711,brak churnu,0,2157.8336629730793,375.41608076970715,1523.2813930510993,-634.55226992198,-0.29406913091145737,-1.6902639562508133
1712,brak churnu,0,853.111201311457,205.2551664116101,708.5662095629818,-144.54499174847513,-0.1694327674121162,-0.7042209668847539
1713,brak churnu,0,905.50581955924,195.67397801730684,695.370413278468,-210.13540628077192,-0.23206411459956877,-1.0739057303888717
1714,brak churnu,0,918.4900552400073,135.5270757862371,1024.0680504161214,105.57799517611409,0.11494734708752603,0.7790177317972917
1715,brak churnu,0,1328.6058651659514,380.90897726897975,1176.7336486449076,-151.8722165210438,-0.11430945813420294,-0.3987099952590482
1716,brak churnu,0,1952.8925409200583,282.56510634441764,1787.454823167319,-165.43771775273922,-0.08471419409221422,-0.5854853059991341
1717,brak churnu,0,1666.1765777120847,468.09972220792235,827.4109965030142,-838.7655812090705,-0.5034073773626226,-1.7918523370464732
1718,brak churnu,0,1920.6513728942775,420.14622903842354,1834.2755481603929,-86.37582473388466,-0.04497215161110825,-0.20558514813180756
1719,brak churnu,0,1563.3232073892777,267.1452090497949,1799.866123916487,236.54291652720917,0.15130774967655708,0.8854469723360018
1720,brak churnu,0,1083.8667514470148,296.7144298803352,791.2942585127803,-292.57249293423456,-0.26993400484297175,-0.986040662236174
1721,brak churnu,0,682.5426467245736,164.44508468827,595.143426291527,-87.3992204330466,-0.12804946453157642,-0.5314796766271535
1722,brak churnu,0,2855.4023131442864,620.1287463775801,2057.215508456302,-798.1868046879845,-0.2795356720885486,-1.2871307923564463
1723,brak churnu,0,1588.7681728461603,330.87358670315666,1171.721855905619,-417.0463169405414,-0.26249664618685925,-1.2604400402462304
1724,brak churnu,0,1026.4421303266167,277.12906304986797,1409.3098450881353,382.8677147615185,0.3730046764932466,1.3815502082241855
1725,brak churnu,0,616.6255657708846,169.0252526740793,854.059864656574,237.43429888568937,0.38505425669280674,1.404726779752366
1726,brak churnu,0,566.3409277920404,147.9147358232098,566.7328094815035,0.3918816894631618,0.000691953680605369,0.002649375583049044
1727,brak churnu,0,1419.1319607240189,242.6094934362961,1564.3325810628362,145.20062033881732,0.10231650357922897,0.5984952125418117
1728,brak churnu,0,840.3260981941502,170.39578387182797,622.7849881921501,-217.5411100020001,-0.25887701270910557,-1.2766812949176896
1729,brak churnu,0,611.6930766594828,163.03194251149273,578.5694321963513,-33.12364446313154,-0.054150759142187914,-0.20317272770516448
1730,brak churnu,0,1402.595048908151,241.65862153879002,1367.4515370004583,-35.143511907692755,-0.0250560644250457,-0.1454262698508841
1731,brak churnu,0,1059.8502079986038,166.23138079440162,812.2984821593939,-247.5517258392099,-0.23357237086048296,-1.489199720631491
1732,brak churnu,0,1029.1100502374918,187.08103512356368,889.3940902894042,-139.71595994808763,-0.13576386696043327,-0.7468205414611253
1733,brak churnu,0,4899.144555614142,1432.6725417054386,1789.8901011166017,-3109.25445449754,-0.634652523354207,-2.1702478158730645
1734,brak churnu,0,467.2859848766558,103.26466161485466,430.53234106186363,-36.753643814792156,-0.07865342639046537,-0.3559169539708745
1735,brak churnu,0,747.6182496104759,121.13091887989899,786.0353923822063,38.41714277173037,0.051386041996361737,0.31715389536358485
1736,brak churnu,0,1563.9276941470207,207.952487437419,1456.4809613389252,-107.44673280809548,-0.06870313327797282,-0.5166888558639164
1737,brak churnu,0,1760.0690734226455,363.0245619239168,1222.2962718122862,-537.7728016103592,-0.305540736855629,-1.4813675382192637
1738,brak churnu,0,1968.6132247348698,478.54340483203214,2079.777524877835,111.16430014296498,0.05646832945457655,0.23229721488269897
1739,brak churnu,0,777.6271859577213,177.9823703538944,598.0404682108842,-179.58671774683705,-0.2309419230574598,-1.009014080381965
1740,brak churnu,0,1999.914167402593,593.9427243411267,1804.3448754211208,-195.56929198147213,-0.09778884272592037,-0.32927298200078353
1741,brak churnu,0,2258.0410668300806,407.9939286089085,2332.458971390755,74.41790456067429,0.032956842837736706,0.18239953916571439
1742,brak churnu,0,1192.5611844649932,294.7126162450641,1183.681102366694,-8.880082098299226,-0.007446227677016848,-0.030131326617232834
1743,brak churnu,0,1380.677161508966,223.4682804316244,1608.1029400053312,227.42577849636518,0.1647204609713451,1.0177094398233921
1744,brak churnu,0,344.40020569619935,99.8110387555792,37.63907136367135,-306.761134332528,-0.8907112401759907,-3.0734189139513464
1745,brak churnu,0,4164.438343724317,574.542667742594,3813.226312039134,-351.21203168518286,-0.08433599028172642,-0.6112897290380748
1746,brak churnu,0,1688.3140283103069,245.0063526564449,1922.7348040877732,234.42077577746636,0.13884903628507939,0.956794684038981
1747,brak churnu,0,1603.2891328899723,340.34503907879036,1770.366249417001,167.0771165270287,0.10420897460077437,0.4909051031836844
1748,brak churnu,0,766.7974678560199,212.25834680878995,933.2897424076361,166.49227455161622,0.2171267923160098,0.7843850527187914
1749,brak churnu,0,904.9094424240565,179.61677631544794,875.055253761618,-29.854188662438446,-0.032991355005055026,-0.16621046917136345
1750,brak churnu,0,1329.513546530292,247.45348495943117,1178.841005110273,-150.6725414200189,-0.11332907574596565,-0.6088923800960853
1751,brak churnu,0,1146.5141426652253,323.1434033334121,1133.8733661660606,-12.640776499164758,-0.011025399538273103,-0.03911816354215435
1752,brak churnu,0,1095.782479680042,188.9919995124387,1048.0989812664104,-47.68349841363147,-0.04351547802402772,-0.2523043225990798
1753,brak churnu,0,1134.4204126007512,227.1915787347296,1368.3348114245675,233.91439882381633,0.20619727591779533,1.0295909739547888
1754,brak churnu,0,801.6369419868427,170.722995103239,1006.6426180043966,205.00567601755392,0.255733818241274,1.2008088066495297
1755,brak churnu,0,2131.3226995098826,507.7755611486618,1012.4093722515418,-1118.9133272583408,-0.524985412821646,-2.2035588414834244
1756,brak churnu,0,959.1790182751345,142.495841376352,1081.0532791794749,121.87426090434042,0.1270610163298855,0.8552829312572918
1757,brak churnu,0,993.5558394092527,258.1102682948796,357.93304987782267,-635.62278953143,-0.6397454117016291,-2.462601715656113
1758,brak churnu,0,2792.432929571613,830.7567125939967,1697.3534435265794,-1095.0794860450335,-0.39215963772960866,-1.3181710956336448
1759,brak churnu,0,1810.9021498503353,521.1527255783839,1721.153391554611,-89.7487582957242,-0.049560247251979696,-0.17221200982134277
1760,brak churnu,0,1718.3215432237594,367.15487289609274,1524.5507856865697,-193.77075753718964,-0.11276746095707703,-0.5277630009612538
1761,brak churnu,0,923.8918243318903,188.32943560599742,974.5278794087167,50.636055076826324,0.05480734188057529,0.26886957375458626
1762,brak churnu,0,1528.3947397708657,362.620404752553,1902.1077001086026,373.71296033773683,0.2445133777375884,1.030589992840456
1763,brak churnu,0,2147.606396360898,544.3528880269133,2281.795379196547,134.18898283564886,0.06248304301152717,0.24651101479783907
1764,brak churnu,0,5713.167791379364,1640.5222882794626,6192.407621208336,479.2398298289727,0.0838833808718345,0.29212637539450137
1765,brak churnu,0,986.7068961952338,199.86184060298928,1020.6427765127434,33.9358803175096,0.03439307098021428,0.1697966966336546
1766,brak churnu,0,3249.6951566778225,692.0994428248932,2201.9548862962884,-1047.7402703815342,-0.3224118632261629,-1.513857988535646
1767,brak churnu,0,1612.6845582469705,318.3988401412368,1943.463914931318,330.7793566843475,0.20511100884100553,1.0388836735008797
1768,brak churnu,0,2055.4675339411065,485.32388520265874,2223.562016830324,168.0944828892175,0.08177919627215759,0.34635526503919245
1769,brak churnu,0,1055.5970902730244,141.89706956623954,1022.9728952140006,-32.624195059023805,-0.03090591605418857,-0.22991450886724885
1770,brak churnu,0,1662.389732310941,259.0068051666437,1663.456409328566,1.0666770176248974,0.0006416527947042091,0.004118335875146611
1771,brak churnu,0,1098.186712326838,138.37897672275307,1114.4696523272032,16.282940000365215,0.01482711438555373,0.11766917479805211
1772,brak churnu,0,1238.48179584668,199.69027545856454,1423.2837707863082,184.80197493962828,0.149216545256759,0.9254430367991276
1773,brak churnu,0,1671.2351224664424,448.2261797022037,1902.2336192863804,230.99849681993805,0.13822022629528383,0.5153614565160178
1774,brak churnu,0,270.08360981079255,79.56322913948115,241.09604443713283,-28.98756537365972,-0.10732811737064311,-0.364333696447162
1775,brak churnu,0,2056.935555190115,520.5196936347203,3244.382436985489,1187.4468817953743,0.5772892975665556,2.2812717680354986
1776,brak churnu,0,1655.6303174388993,281.980334988375,1190.9170418737144,-464.71327556518486,-0.2806866186674158,-1.6480343410626253
1777,brak churnu,0,3207.984275772318,463.36040206854665,3516.839091183397,308.854815411079,0.09627691062691465,0.6665541855373929
1778,brak churnu,0,1993.2423966775327,484.4699535069669,2233.0112196308646,239.7688229533319,0.12029085040183488,0.49490958359274995
1779,brak churnu,0,1136.828381468921,251.53434672603754,1338.417365399089,201.58898393016807,0.1773257839232431,0.8014372055110699
1780,brak churnu,0,497.906567624617,132.93950642543317,397.38931064001105,-100.51725698460598,-0.20187975720856166,-0.7561127590088271
1781,brak churnu,0,760.1522530624908,187.1750067333902,829.954903996736,69.80265093424521,0.09182719731872827,0.37292719873477154
1782,brak churnu,0,1586.9400781223276,431.46117295056973,2009.7593697889886,422.819291666661,0.26643683494775816,0.979970662887669
